,Date,URM,LRM,Distance,Year
1911,9/30/2018,85.9,73.9,12.06,2018
1912,9/4/2018,86,73.9,12.13,2018
1913,9/5/2018,152.8,152.8,0.01,2018
1914,9/5/2018,83.7,73.9,9.85,2018
1915,9/6/2018,154.7,152.4,2.25,2018
1916,9/7/2018,157.3,152.4,4.92,2018
1917,9/8/2018,157.2,152.4,4.8,2018
1918,9/9/2018,154.8,152.4,2.4,2018
1919,8/21/19,80.92,79.15,1.77,2019
1920,8/22/19,80.92,79.15,1.77,2019
1921,8/23/19,80.92,79.15,1.77,2019
1922,8/24/19,80.92,79.15,1.77,2019
1923,8/25/19,80.92,79.15,1.77,2019
1924,8/26/19,80.98,79.15,1.83,2019
1925,8/27/19,81.1,79.15,1.95,2019
1926,8/28/19,81.45,79.15,2.30,2019
1927,8/29/19,81.46,79.15,2.31,2019
1928,8/30/19,81.46,79.15,2.31,2019
1929,8/31/19,81.46,79.15,2.31,2019
1930,9/1/19,81.46,79.15,2.31,2019
1931,9/2/19,85.2,79.15,6.05,2019
1932,9/3/19,86.1,79.15,6.95,2019
1933,9/4/19,86.55,79.15,7.40,2019
1934,9/5/19,86.8,79.15,7.65,2019
1935,9/6/19,88.8,74.5,14.30,2019
1936,9/7/19,89.29,74.35,14.94,2019
1937,9/8/19,89.85,74.35,15.50,2019
1938,9/9/19,89.63,73.85,15.78,2019
1939,9/10/19,89.75,73.85,15.90,2019
1940,9/11/19,89.87,73.85,16.02,2019
1941,9/12/19,89.61,73.85,15.76,2019
1942,9/13/19,91.2,73.85,17.35,2019
1943,9/14/19,88.61,73.84,14.77,2019
1944,9/15/19,87.62,73.85,13.77,2019
1945,9/16/19,77,73.85,3.15,2019
1946,9/26/19,81.65,81.5,0.15,2019
1947,9/27/19,81.85,76.2,5.65,2019
1948,9/28/19,82.78,76.17,6.61,2019
1949,9/29/19,82.66,73.88,8.78,2019
1950,9/30/19,82.46,73.88,8.58,2019
1951,10/1/19,82.42,73.88,8.54,2019
1952,10/2/19,82.25,73.88,8.37,2019
1953,10/3/19,82.73,73.89,8.84,2019
1954,10/4/19,84.25,73.89,10.36,2019
1955,10/5/19,77.36,73.89,3.47,2019
