"Date","URM","LRM","Distance","Year"
"1839",2018-07-05,64.6,63.4,1.23,2018
"1840",2018-07-05,97,73.8,23.1,2018
"1841",2018-07-06,155.6,152.4,3.12,2018
"1842",2018-07-06,63.7,63.4,0.3,2018
"1843",2018-07-06,97.2,73.8,23.33,2018
"1844",2018-07-07,67.2,63.4,3.78,2018
"1845",2018-07-07,97.1,73.8,23.25,2018
"1846",2018-07-08,68,62.9,5.1,2018
"1847",2018-07-08,97.5,73.8,23.72,2018
"1848",2018-07-09,69.2,62.8,6.31,2018
"1849",2018-07-09,97.2,70.3,26.89,2018
"1850",2018-08-10,91.9,74,17.93,2018
"1851",2018-08-11,93.3,74,19.37,2018
"1852",2018-08-12,89.3,74,15.35,2018
"1853",2018-08-13,90.7,74,16.73,2018
"1854",2018-08-14,84.3,74,10.28,2018
"1855",2018-08-17,91.6,74,17.63,2018
"1856",2018-08-18,90.2,74,16.23,2018
"1857",2018-08-19,92.2,74,18.17,2018
"1858",2018-08-20,93.3,74,19.37,2018
"1859",2018-08-21,94.6,74,20.62,2018
"1860",2018-08-22,90.5,74,16.57,2018
"1861",2018-08-03,81.4,77,4.33,2018
"1862",2018-08-04,88.2,75.6,12.66,2018
"1863",2018-08-05,85.3,74,11.37,2018
"1864",2018-08-06,86.4,74,12.44,2018
"1865",2018-08-07,89.1,74,15.08,2018
"1866",2018-08-08,91.8,74,17.77,2018
"1867",2018-08-09,155.1,152.7,2.44,2018
"1868",2018-08-09,92.5,74,18.47,2018
"1869",2018-09-01,81.7,77.8,3.87,2018
"1870",2018-09-10,154.6,152.4,2.1,2018
"1871",2018-09-11,154.5,152.4,2.05,2018
"1872",2018-09-11,80.7,73.9,6.85,2018
"1873",2018-09-12,154.5,152.4,2.09,2018
"1874",2018-09-12,81.8,73.9,7.89,2018
"1875",2018-09-13,154.4,152.4,2,2018
"1876",2018-09-13,83.3,73.9,9.45,2018
"1877",2018-09-14,154.4,152.4,2,2018
"1878",2018-09-14,83.7,73.9,9.81,2018
"1879",2018-09-15,155,152.4,2.55,2018
"1880",2018-09-15,84.7,73.9,10.82,2018
"1881",2018-09-16,155.1,152.4,2.63,2018
"1882",2018-09-16,85.5,73.9,11.61,2018
"1883",2018-09-17,158.1,152.4,5.68,2018
"1884",2018-09-17,86.4,73.9,12.57,2018
"1885",2018-09-18,157.7,151.5,6.2,2018
"1886",2018-09-18,87.8,73.9,13.95,2018
"1887",2018-09-19,157.7,151.7,6.02,2018
"1888",2018-09-19,92.1,73.9,18.28,2018
"1889",2018-09-20,157.3,151.5,5.83,2018
"1890",2018-09-20,91.8,73.9,17.97,2018
"1891",2018-09-21,157.3,152.4,4.86,2018
"1892",2018-09-21,84.8,73.9,10.96,2018
"1893",2018-09-22,155.1,152.4,2.65,2018
"1894",2018-09-22,84.3,73.9,10.4,2018
"1895",2018-09-23,157.2,152.4,4.77,2018
"1896",2018-09-23,84,73.9,10.11,2018
"1897",2018-09-24,157.2,152.4,4.73,2018
"1898",2018-09-24,84.5,73.9,10.61,2018
"1899",2018-09-25,157.3,152.4,4.86,2018
"1900",2018-09-25,85.7,73.9,11.88,2018
"1901",2018-09-26,157,152.4,4.56,2018
"1902",2018-09-26,84.9,73.9,11.07,2018
"1903",2018-09-27,157.2,152.4,4.77,2018
"1904",2018-09-27,84.7,73.9,10.86,2018
"1905",2018-09-28,156.8,152.4,4.32,2018
"1906",2018-09-28,84.9,73.9,11.07,2018
"1907",2018-09-29,157,151.7,5.26,2018
"1908",2018-09-29,85.3,73.9,11.41,2018
"1909",2018-09-03,84.7,74.7,10.05,2018
"1910",2018-09-30,157.8,152.4,5.3,2018
"1911",2018-09-30,85.9,73.9,12.06,2018
"1912",2018-09-04,86,73.9,12.13,2018
"1913",2018-09-05,152.8,152.8,0.01,2018
"1914",2018-09-05,83.7,73.9,9.85,2018
"1915",2018-09-06,154.7,152.4,2.25,2018
"1916",2018-09-07,157.3,152.4,4.92,2018
"1917",2018-09-08,157.2,152.4,4.8,2018
"1918",2018-09-09,154.8,152.4,2.4,2018
